,tid,sid,latitude,longitude,time,wind,label
1727,1468,2,14.8,-43.5,2011-09-01 00:00:00,65,HIGH_INTENSITY
1728,1468,2,15.1,-45.2,2011-09-01 06:00:00,65,HIGH_INTENSITY
1729,1468,2,15.3,-46.9,2011-09-01 12:00:00,65,HIGH_INTENSITY
1730,1468,2,15.7,-48.5,2011-09-01 18:00:00,65,HIGH_INTENSITY
1731,1468,2,16.2,-50.0,2011-09-02 00:00:00,65,HIGH_INTENSITY
1732,1468,2,16.8,-51.2,2011-09-02 06:00:00,65,HIGH_INTENSITY
1733,1468,2,17.4,-52.1,2011-09-02 12:00:00,65,HIGH_INTENSITY
1734,1468,2,18.0,-53.0,2011-09-02 18:00:00,65,HIGH_INTENSITY
1735,1468,2,18.4,-53.9,2011-09-03 00:00:00,65,HIGH_INTENSITY
1736,1468,2,18.8,-54.7,2011-09-03 06:00:00,65,HIGH_INTENSITY
1737,1468,2,19.4,-55.4,2011-09-03 12:00:00,65,HIGH_INTENSITY
1738,1468,2,19.9,-56.2,2011-09-03 18:00:00,65,HIGH_INTENSITY
1739,1468,2,20.4,-57.1,2011-09-04 00:00:00,70,HIGH_INTENSITY
1740,1468,2,21.1,-57.9,2011-09-04 06:00:00,75,HIGH_INTENSITY
1741,1468,2,21.7,-58.8,2011-09-04 12:00:00,85,HIGH_INTENSITY
1742,1468,2,22.3,-59.7,2011-09-04 18:00:00,90,HIGH_INTENSITY
1743,1468,2,23.0,-60.6,2011-09-05 00:00:00,90,HIGH_INTENSITY
1744,1468,2,23.6,-61.6,2011-09-05 06:00:00,95,HIGH_INTENSITY
1745,1468,2,24.2,-62.6,2011-09-05 12:00:00,100,HIGH_INTENSITY
1746,1468,2,24.8,-63.4,2011-09-05 18:00:00,110,HIGH_INTENSITY
1747,1468,2,25.6,-64.0,2011-09-06 00:00:00,120,HIGH_INTENSITY
1748,1468,2,26.2,-64.8,2011-09-06 06:00:00,115,HIGH_INTENSITY
1749,1468,2,26.7,-65.6,2011-09-06 12:00:00,105,HIGH_INTENSITY
1774,1471,1,11.5,-35.9,2011-09-06 18:00:00,30,LOW_INTENSITY
1775,1471,1,11.9,-37.5,2011-09-07 00:00:00,35,LOW_INTENSITY
1752,1468,2,28.2,-67.6,2011-09-07 06:00:00,85,HIGH_INTENSITY
1753,1468,2,28.8,-68.4,2011-09-07 12:00:00,80,HIGH_INTENSITY
1778,1471,1,13.0,-43.0,2011-09-07 18:00:00,45,LOW_INTENSITY
1755,1468,2,30.3,-69.9,2011-09-08 00:00:00,80,HIGH_INTENSITY
1756,1468,2,31.5,-70.1,2011-09-08 06:00:00,80,HIGH_INTENSITY
1757,1468,2,32.8,-70.2,2011-09-08 12:00:00,80,HIGH_INTENSITY
1782,1471,1,13.2,-52.1,2011-09-08 18:00:00,40,LOW_INTENSITY
1759,1468,2,35.6,-69.4,2011-09-09 00:00:00,80,HIGH_INTENSITY
1760,1468,2,37.1,-68.4,2011-09-09 06:00:00,75,HIGH_INTENSITY
1785,1471,1,14.3,-56.6,2011-09-09 12:00:00,45,LOW_INTENSITY
1762,1468,2,39.8,-64.6,2011-09-09 18:00:00,75,HIGH_INTENSITY
1787,1471,1,15.4,-59.0,2011-09-10 00:00:00,45,LOW_INTENSITY
1829,1472,3,20.0,-93.4,2011-09-10 06:00:00,45,LOW_INTENSITY
1789,1471,1,16.9,-61.1,2011-09-10 12:00:00,45,LOW_INTENSITY
1790,1471,1,17.8,-62.0,2011-09-10 18:00:00,45,LOW_INTENSITY
1832,1472,3,20.1,-94.7,2011-09-11 00:00:00,55,LOW_INTENSITY
1792,1471,1,18.7,-63.4,2011-09-11 06:00:00,50,LOW_INTENSITY
1769,1468,3,51.1,-26.0,2011-09-11 12:00:00,60,LOW_INTENSITY
1770,1468,3,52.8,-21.1,2011-09-11 18:00:00,60,LOW_INTENSITY
1795,1471,1,20.0,-65.3,2011-09-12 00:00:00,50,LOW_INTENSITY
1772,1468,3,56.2,-11.6,2011-09-12 06:00:00,60,LOW_INTENSITY
1773,1468,3,58.0,-7.0,2011-09-12 12:00:00,60,LOW_INTENSITY
1798,1471,1,20.8,-67.1,2011-09-12 18:00:00,50,LOW_INTENSITY
1799,1471,1,21.0,-67.3,2011-09-13 00:00:00,45,LOW_INTENSITY
1800,1471,1,21.3,-67.5,2011-09-13 06:00:00,45,LOW_INTENSITY
1801,1471,1,21.7,-67.7,2011-09-13 12:00:00,45,LOW_INTENSITY
1802,1471,1,22.3,-68.0,2011-09-13 18:00:00,45,LOW_INTENSITY
1803,1471,1,23.1,-68.5,2011-09-14 00:00:00,45,LOW_INTENSITY
1804,1471,1,23.9,-69.0,2011-09-14 06:00:00,50,LOW_INTENSITY
1805,1471,1,24.7,-69.3,2011-09-14 12:00:00,50,LOW_INTENSITY
1806,1471,1,25.8,-69.3,2011-09-14 18:00:00,55,LOW_INTENSITY
1807,1471,1,27.2,-68.9,2011-09-15 00:00:00,60,LOW_INTENSITY
1808,1471,1,28.8,-68.4,2011-09-15 06:00:00,60,LOW_INTENSITY
1809,1471,1,30.9,-67.8,2011-09-15 12:00:00,60,LOW_INTENSITY
1810,1471,2,33.7,-66.9,2011-09-15 18:00:00,65,HIGH_INTENSITY
1811,1471,2,36.8,-64.8,2011-09-16 00:00:00,70,HIGH_INTENSITY
1812,1471,2,39.8,-62.1,2011-09-16 06:00:00,70,HIGH_INTENSITY
1813,1471,2,42.9,-58.2,2011-09-16 12:00:00,65,HIGH_INTENSITY
1814,1471,3,46.7,-53.9,2011-09-16 18:00:00,60,LOW_INTENSITY
1837,1473,1,11.6,-37.0,2011-09-20 06:00:00,25,LOW_INTENSITY
1838,1473,1,11.9,-37.7,2011-09-20 12:00:00,25,LOW_INTENSITY
1839,1473,1,12.2,-38.6,2011-09-20 18:00:00,30,LOW_INTENSITY
1840,1473,1,12.5,-39.7,2011-09-21 00:00:00,40,LOW_INTENSITY
1841,1473,1,12.7,-41.1,2011-09-21 06:00:00,45,LOW_INTENSITY
1842,1473,1,12.9,-42.6,2011-09-21 12:00:00,50,LOW_INTENSITY
1843,1473,1,13.1,-44.1,2011-09-21 18:00:00,50,LOW_INTENSITY
1844,1473,1,13.3,-45.2,2011-09-22 00:00:00,50,LOW_INTENSITY
1845,1473,1,13.5,-46.3,2011-09-22 06:00:00,55,LOW_INTENSITY
1846,1473,1,13.7,-47.3,2011-09-22 12:00:00,55,LOW_INTENSITY
1847,1473,1,13.9,-48.3,2011-09-22 18:00:00,50,LOW_INTENSITY
1895,1474,1,8.3,-17.5,2011-09-23 00:00:00,20,LOW_INTENSITY
1849,1473,1,14.4,-50.5,2011-09-23 06:00:00,40,LOW_INTENSITY
1897,1474,1,9.0,-20.6,2011-09-23 12:00:00,25,LOW_INTENSITY
1898,1474,1,9.5,-22.0,2011-09-23 18:00:00,25,LOW_INTENSITY
1899,1474,1,10.4,-23.3,2011-09-24 00:00:00,30,LOW_INTENSITY
1853,1473,1,16.5,-54.8,2011-09-24 06:00:00,45,LOW_INTENSITY
1901,1474,1,11.1,-26.1,2011-09-24 12:00:00,35,LOW_INTENSITY
1855,1473,1,17.6,-57.0,2011-09-24 18:00:00,40,LOW_INTENSITY
1903,1474,1,11.5,-28.4,2011-09-25 00:00:00,35,LOW_INTENSITY
1857,1473,1,18.2,-59.0,2011-09-25 06:00:00,35,LOW_INTENSITY
1905,1474,1,12.7,-30.3,2011-09-25 12:00:00,40,LOW_INTENSITY
1859,1473,1,18.6,-60.5,2011-09-25 18:00:00,30,LOW_INTENSITY
1860,1473,1,18.5,-60.8,2011-09-26 00:00:00,25,LOW_INTENSITY
1861,1473,1,18.3,-60.7,2011-09-26 06:00:00,25,LOW_INTENSITY
1909,1474,1,14.9,-33.6,2011-09-26 12:00:00,50,LOW_INTENSITY
1863,1473,1,17.8,-60.2,2011-09-26 18:00:00,25,LOW_INTENSITY
1911,1474,1,15.4,-34.4,2011-09-27 00:00:00,45,LOW_INTENSITY
1912,1474,1,15.5,-34.7,2011-09-27 06:00:00,45,LOW_INTENSITY
1913,1474,1,15.6,-35.2,2011-09-27 12:00:00,40,LOW_INTENSITY
1914,1474,1,15.7,-35.8,2011-09-27 18:00:00,35,LOW_INTENSITY
1915,1474,1,15.8,-36.6,2011-09-28 00:00:00,30,LOW_INTENSITY
1916,1474,1,16.0,-37.4,2011-09-28 06:00:00,30,LOW_INTENSITY
1870,1473,1,18.4,-59.8,2011-09-28 12:00:00,40,LOW_INTENSITY
1871,1473,1,18.7,-60.1,2011-09-28 18:00:00,45,LOW_INTENSITY
1919,1474,1,17.1,-40.5,2011-09-29 00:00:00,40,LOW_INTENSITY
1920,1474,1,17.8,-41.5,2011-09-29 06:00:00,45,LOW_INTENSITY
1921,1474,1,18.7,-42.3,2011-09-29 12:00:00,45,LOW_INTENSITY
1875,1473,2,21.0,-61.9,2011-09-29 18:00:00,65,HIGH_INTENSITY
1876,1473,2,21.6,-62.3,2011-09-30 00:00:00,70,HIGH_INTENSITY
1924,1474,1,21.7,-44.2,2011-09-30 06:00:00,40,LOW_INTENSITY
1878,1473,2,23.4,-63.0,2011-09-30 12:00:00,95,HIGH_INTENSITY
1879,1473,2,24.6,-63.3,2011-09-30 18:00:00,100,HIGH_INTENSITY
1927,1474,1,23.8,-46.3,2011-10-01 00:00:00,50,LOW_INTENSITY
1881,1473,2,27.3,-63.2,2011-10-01 06:00:00,105,HIGH_INTENSITY
1882,1473,2,28.9,-63.1,2011-10-01 12:00:00,105,HIGH_INTENSITY
1883,1473,2,30.7,-62.9,2011-10-01 18:00:00,110,HIGH_INTENSITY
1884,1473,2,32.8,-62.5,2011-10-02 00:00:00,120,HIGH_INTENSITY
1885,1473,2,35.0,-62.1,2011-10-02 06:00:00,110,HIGH_INTENSITY
1886,1473,2,37.4,-61.6,2011-10-02 12:00:00,105,HIGH_INTENSITY
1887,1473,2,40.1,-60.8,2011-10-02 18:00:00,90,HIGH_INTENSITY
1935,1474,1,26.2,-53.2,2011-10-03 00:00:00,45,LOW_INTENSITY
1936,1474,1,25.6,-54.0,2011-10-03 06:00:00,50,LOW_INTENSITY
1937,1474,1,24.9,-54.8,2011-10-03 12:00:00,55,LOW_INTENSITY
1938,1474,1,24.3,-55.6,2011-10-03 18:00:00,60,LOW_INTENSITY
1892,1473,3,49.9,-43.6,2011-10-04 00:00:00,40,LOW_INTENSITY
1893,1473,3,50.6,-37.8,2011-10-04 06:00:00,40,LOW_INTENSITY
1941,1474,3,23.8,-58.7,2011-10-04 12:00:00,60,LOW_INTENSITY
1942,1474,3,24.0,-59.6,2011-10-04 18:00:00,60,LOW_INTENSITY
1943,1474,3,24.3,-60.2,2011-10-05 00:00:00,60,LOW_INTENSITY
1944,1474,3,24.7,-60.7,2011-10-05 06:00:00,60,LOW_INTENSITY
1945,1474,3,25.2,-61.0,2011-10-05 12:00:00,55,LOW_INTENSITY
1946,1474,3,25.5,-61.1,2011-10-05 18:00:00,55,LOW_INTENSITY
1947,1474,3,25.9,-61.1,2011-10-06 00:00:00,60,LOW_INTENSITY
1948,1474,4,26.5,-61.0,2011-10-06 06:00:00,65,HIGH_INTENSITY
1949,1474,4,27.4,-60.4,2011-10-06 12:00:00,70,HIGH_INTENSITY
1950,1474,4,28.2,-59.7,2011-10-06 18:00:00,80,HIGH_INTENSITY
1951,1474,4,28.7,-58.8,2011-10-07 00:00:00,80,HIGH_INTENSITY
1952,1474,4,29.0,-57.7,2011-10-07 06:00:00,80,HIGH_INTENSITY
1953,1474,4,29.3,-56.5,2011-10-07 12:00:00,80,HIGH_INTENSITY
1954,1474,4,29.7,-55.1,2011-10-07 18:00:00,70,HIGH_INTENSITY
1955,1474,4,30.1,-53.5,2011-10-08 00:00:00,65,HIGH_INTENSITY
1956,1474,5,30.9,-51.4,2011-10-08 06:00:00,60,LOW_INTENSITY
1957,1474,5,32.3,-48.7,2011-10-08 12:00:00,60,LOW_INTENSITY
1958,1474,5,34.4,-46.0,2011-10-08 18:00:00,50,LOW_INTENSITY
1959,1474,5,37.5,-43.6,2011-10-09 00:00:00,45,LOW_INTENSITY
1960,1475,1,12.7,-81.0,2011-10-22 00:00:00,25,LOW_INTENSITY
1961,1475,1,12.7,-81.2,2011-10-22 06:00:00,25,LOW_INTENSITY
1962,1475,1,12.9,-81.4,2011-10-22 12:00:00,25,LOW_INTENSITY
1963,1475,1,13.2,-81.4,2011-10-22 18:00:00,25,LOW_INTENSITY
1964,1475,1,13.6,-81.4,2011-10-23 00:00:00,25,LOW_INTENSITY
1965,1475,1,14.2,-81.4,2011-10-23 06:00:00,25,LOW_INTENSITY
1966,1475,1,14.8,-81.5,2011-10-23 12:00:00,25,LOW_INTENSITY
1967,1475,1,15.5,-81.7,2011-10-23 18:00:00,30,LOW_INTENSITY
1968,1475,1,16.0,-81.9,2011-10-24 00:00:00,35,LOW_INTENSITY
1969,1475,1,16.5,-82.2,2011-10-24 06:00:00,40,LOW_INTENSITY
1970,1475,1,16.9,-82.6,2011-10-24 12:00:00,50,LOW_INTENSITY
1971,1475,2,17.1,-83.0,2011-10-24 18:00:00,65,HIGH_INTENSITY
1972,1475,2,17.2,-83.2,2011-10-25 00:00:00,75,HIGH_INTENSITY
1973,1475,2,17.3,-83.5,2011-10-25 06:00:00,90,HIGH_INTENSITY
1974,1475,2,17.3,-83.8,2011-10-25 12:00:00,95,HIGH_INTENSITY
1975,1475,2,17.3,-84.2,2011-10-25 18:00:00,100,HIGH_INTENSITY
1976,1475,2,17.4,-84.6,2011-10-26 00:00:00,100,HIGH_INTENSITY
1977,1475,2,17.5,-85.0,2011-10-26 06:00:00,100,HIGH_INTENSITY
1978,1475,2,17.7,-85.4,2011-10-26 12:00:00,85,HIGH_INTENSITY
1979,1475,2,18.0,-85.8,2011-10-26 18:00:00,80,HIGH_INTENSITY
1980,1475,2,18.3,-86.3,2011-10-27 00:00:00,80,HIGH_INTENSITY
1981,1475,2,18.6,-86.7,2011-10-27 06:00:00,65,HIGH_INTENSITY
1982,1475,3,19.0,-86.9,2011-10-27 12:00:00,60,LOW_INTENSITY
1983,1475,3,19.5,-87.1,2011-10-27 18:00:00,60,LOW_INTENSITY
1984,1475,3,20.2,-87.2,2011-10-28 00:00:00,55,LOW_INTENSITY
1985,1475,3,20.9,-87.1,2011-10-28 06:00:00,50,LOW_INTENSITY
1986,1475,3,21.4,-86.9,2011-10-28 12:00:00,40,LOW_INTENSITY
1987,1475,3,21.7,-86.4,2011-10-28 18:00:00,25,LOW_INTENSITY
1988,1475,3,21.8,-85.3,2011-10-29 00:00:00,20,LOW_INTENSITY
1989,1475,3,21.5,-84.2,2011-10-29 06:00:00,20,LOW_INTENSITY
